user_address,coin,market_type,direction,size,entry_price,liquidation_price,position_value,unrealized_pnl,pnl_percent,leverage_type,leverage_value,margin_used,distance_to_liq_pct,distance_to_liq_usd,risk_level
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,FIL,HyperCore,SHORT,143000.0,3.18908,111.7436719542,206048.7,249990.322378,121.32584305457885,cross,5,41209.74,7655.13,110.3,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,STRK,HyperCore,SHORT,4500000.0,0.13637,3.5888769754,376650.0,237044.884498,62.935054957652994,cross,5,75330.0,4187.79,3.51,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,GRASS,HyperCore,SHORT,238431.2,2.86895,66.4596081926,72747.743432,611301.170978,840.3025882849628,cross,3,24249.24781,21682.18,66.15,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,HYPE,HyperCore,SHORT,29923.71,35.4731,576.7568146136,734297.91969,327189.565677,44.55814961523114,cross,3,244765.97323,2250.37,552.22,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,PENGU,HyperCore,SHORT,100000.0,0.032361,157.7433498945,1038.6,2197.541865,211.58693096476026,cross,5,207.72,1518707.53,157.73,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,TRUMP,HyperCore,SHORT,137145.6,10.9324,125.4715487696,683465.0976,815866.764381,119.37211823192303,cross,10,68346.50976,2417.74,120.49,LOW
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,PAXG,HyperCore,LONG,66.0,4235.176,,287740.2,8218.555011,2.856241502230137,cross,5,57548.04,,,UNKNOWN
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,PUMP,HyperCore,LONG,1450000.0,0.002275,,3134.9,-165.26552,-5.271795591565919,cross,5,626.98,,,UNKNOWN
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,ZEC,HyperCore,LONG,20.0,627.94,,9718.6,-2840.2,-29.224373881011665,cross,5,1943.72,,,UNKNOWN
0x8af700ba841f30e0a3fcb0ee4c4a9d223e1efa05,LIT,HyperCore,SHORT,69.0,2.4725,4.2390495901,189.2532,-18.6507,-9.85489281026688,isolated,1,151.990292,54.55,1.5,LOW
0x8da6beaa2f002a511809101b24d181a324ae82d6,BTC,HyperCore,LONG,53.39176,86844.1,84554.589191528,4786037.3664,149276.152208,3.118992619154659,cross,40,119650.93416,5.67,5085.41,HIGH
0x183c6497814803574c23866c7662dea4c044d0f9,BTC,HyperCore,LONG,0.7,87700.9,6352.0628846293,62748.0,1357.33059,2.1631455823293173,cross,20,3137.4,92.91,83287.94,LOW
0x8e2c81960e7e472b146b373b69e45847ce90ac5c,ETH,HyperCore,LONG,6.537,2970.49,2329.3084091186,20199.9837,781.88756,3.8707336184632664,cross,25,807.999348,24.62,760.79,LOW
0x8e2c81960e7e472b146b373b69e45847ce90ac5c,UNI,HyperCore,LONG,112.6,5.78231,,660.75932,9.67114,1.4636403463820986,cross,10,66.075932,,,UNKNOWN
0x8e2c81960e7e472b146b373b69e45847ce90ac5c,GRASS,HyperCore,LONG,3622.7,0.29293,,1105.321997,44.098259,3.9896300914746017,cross,3,368.440665,,,UNKNOWN
0x8e2c81960e7e472b146b373b69e45847ce90ac5c,XPL,HyperCore,LONG,84816.0,0.125459,0.1189420492,15218.53488,4577.5296,30.07864841191598,cross,10,1521.853488,33.71,0.06,LOW
0x8e2c81960e7e472b146b373b69e45847ce90ac5c,MON,HyperCore,LONG,52906.0,0.023533,0.0174583227,1428.885248,183.804509,12.863489860873697,isolated,3,597.60023,35.36,0.01,LOW
0x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,SOL,HyperCore,LONG,80.93,123.5759,114.2412543033,10444.0165,443.0152,4.241808694959453,isolated,10,1429.610407,11.48,14.81,MODERATE
0x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,HYPE,HyperCore,LONG,103.51,24.1579,20.3554461252,2540.03189,39.44383,1.552887196231225,isolated,5,538.389273,17.05,4.18,LOW
0x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,XPL,HyperCore,LONG,15354.0,0.162616,0.1372307887,2754.96822,258.15641,9.370576695799414,isolated,5,753.278767,23.52,0.04,LOW
0x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,MON,HyperCore,LONG,240581.0,0.020788,0.0185226403,6497.611648,1496.344734,23.029150017923634,isolated,5,2487.035852,31.42,0.01,LOW
0x8ca8d2cbc07edf6512cada0d2573c8f4802a1989,LIT,HyperCore,LONG,542.0,2.767759,2.2138202081,1486.5976,-13.5283,-0.9100176133743254,isolated,3,486.688806,19.29,0.53,LOW
0x04e2dfda5f57787dd77ecaadf335f857fece4e29,ETHFI,HyperCore,LONG,2583.3,1.32299,0.5862905065,1949.694009,-1468.001251,-75.29393044362583,cross,5,389.938801,22.32,0.17,LOW
0x6889c68eecdb52bef56fdef747740ce831d284ea,SOL,HyperCore,SHORT,9.38,125.35,214.8111967341,1210.489,-34.706,-2.8671057729562186,cross,20,60.52445,66.46,85.76,LOW
0x6889c68eecdb52bef56fdef747740ce831d284ea,kPEPE,HyperCore,SHORT,84816.0,0.005558,0.0148397093,473.358096,-1.950768,-0.4121125246371618,cross,10,47.335809,165.9,0.01,LOW
0xd92fbf42dac66b83475d42a471f20d61ac370b14,CC,HyperCore,LONG,1983.0,0.16157,0.1292767885,307.97973,-12.41358,-4.030648380658039,isolated,3,94.349837,16.76,0.03,LOW
0x31304ccdd28e62ef552824db08a350d752068c39,LIT,HyperCore,LONG,54379.0,3.180894,1.4263736907,149150.7212,-23823.1563,-15.9725384552817,isolated,2,84513.40876,48.0,1.32,LOW
0x824cf4e8dbde38f59ceedde735c657f86212ed1e,HYPE,HyperCore,LONG,105.0,24.9711,16.077237594,2576.595,-45.37656,-1.7611056452411031,cross,10,257.6595,34.48,8.46,LOW
0x676751fe55f734245651fb781908befff96eed8f,BTC,HyperCore,SHORT,0.1,88002.1,184067.8623111111,8964.0,-163.78261,-1.8271152387327085,cross,30,298.8,105.34,94427.86,LOW
